timestamp,value,anomaly_score,label
2015-09-15T20:34:00,8.61,0.35435233198793853,false
2015-09-15T20:39:00,3.17,0.2074215530847941,false
2015-09-15T20:44:00,4.17,0.08517151776850793,false
2015-09-15T20:49:00,5.94,0.10371078069303934,false
2015-09-15T20:54:00,1.5,0.3279566592236771,false
2015-09-15T20:59:00,7.5,0.296826211085245,false
2015-09-15T21:04:00,5.5,0.07740371303213218,false
2015-09-15T21:09:00,1.56,0.3081819632722665,false
2015-09-15T21:14:00,7.39,0.2956944237047394,false
2015-09-15T21:19:00,2.33,0.21830690442071515,false
2015-09-15T21:24:00,2.22,0.19800992713088508,false
2015-09-15T21:29:00,2.89,0.09870927584295114,false
2015-09-15T21:34:00,4.94,0.12157816408267569,false
2015-09-15T21:39:00,11.94,0.7864979415416957,true
2015-09-15T21:49:00,4.5,0.02560970487492143,false
2015-09-15T21:54:00,6.17,0.12780282793482806,false
2015-09-15T21:59:00,1.89,0.2992918691615012,false
2015-09-15T22:04:00,5.67,0.10387741351425621,false
2015-09-15T22:14:00,7.06,0.23297186523263516,false
2015-09-15T22:19:00,3.11,0.17105793382955603,false
2015-09-15T22:24:00,0.72,0.37654338333989773,false
2015-09-15T22:29:00,3.61,0.04163000832009508,false
2015-09-15T22:34:00,2.39,0.1396602363823162,false
2015-09-15T22:39:00,3.28,0.026566676402727706,false
2015-09-15T22:44:00,1.56,0.17843287449502204,false
2015-09-15T22:59:00,2.28,0.07878995801486853,false
2015-09-15T23:04:00,4.39,0.14330291248979948,false
2015-09-15T23:14:00,1.0,0.19298405881363975,false
2015-09-15T23:19:00,2.28,0.04277823613861782,false
2015-09-15T23:24:00,0.44,0.20620090549696768,false
2015-09-15T23:29:00,2.28,0.002322257516663047,false
2015-09-15T23:34:00,7.28,0.49044701747340474,false
2015-09-15T23:44:00,0.83,0.1868972930368298,false
2015-09-16T00:04:00,1.44,0.11137548923609962,false
2015-09-16T00:09:00,0.78,0.15619950450757863,false
2015-09-16T00:19:00,0.72,0.13664847341645567,false
2015-09-16T00:24:00,2.78,0.08518675487194151,false
2015-09-16T00:34:00,4.28,0.22528648672085058,false
2015-09-16T00:44:00,3.72,0.1449132471223877,false
2015-09-16T00:59:00,0.78,0.15810397691839345,false
2015-09-16T01:14:00,0.83,0.13518158724932877,false
2015-09-16T01:19:00,1.06,0.09155611593602891,false
2015-09-16T01:29:00,0.83,0.09637033875163709,false
2015-09-16T01:39:00,0.94,0.06860142015742304,false
2015-09-16T02:14:00,2.67,0.11091026019857497,false
2015-09-16T02:34:00,3.44,0.17516600912544533,false
2015-09-16T02:49:00,1.67,0.016694763036392227,false
2015-09-16T03:04:00,1.89,0.003970118835335472,false
2015-09-16T03:14:00,1.94,0.009136667924977766,false
2015-09-16T03:19:00,0.78,0.10202950469158122,false
2015-09-16T03:29:00,2.17,0.045459968900334054,false
2015-09-16T03:34:00,1.33,0.03700793729523223,false
2015-09-16T03:39:00,3.94,0.21931212463963023,false
2015-09-16T03:49:00,2.39,0.045374367947428836,false
2015-09-16T03:59:00,2.33,0.031086866235170253,false
2015-09-16T04:04:00,3.67,0.1554214419275484,false
2015-09-16T04:14:00,3.06,0.07772590251158544,false
2015-09-16T04:24:00,2.28,0.008629631634343543,false
2015-09-16T04:29:00,2.94,0.055448205744519065,false
2015-09-16T04:39:00,3.33,0.08766442808472184,false
2015-09-16T04:44:00,4.72,0.21110089107535493,false
2015-09-16T04:49:00,3.44,0.06155442621669951,false
2015-09-16T04:54:00,3.33,0.04094753538938806,false
2015-09-16T04:59:00,4.06,0.10608083652351184,false
2015-09-16T05:04:00,1.83,0.12015026297481977,false
2015-09-16T05:09:00,4.33,0.1361357646892266,false
2015-09-16T05:14:00,4.67,0.15636672986755673,false
2015-09-16T05:19:00,5.89,0.25444644278627315,false
2015-09-16T05:24:00,1.61,0.18932471926676164,false
2015-09-16T05:29:00,4.39,0.09951175215667823,false
2015-09-16T05:34:00,5.11,0.16144408814143488,false
2015-09-16T05:39:00,8.72,0.489321527205461,false
2015-09-16T05:44:00,9.94,0.5440381363246694,true
2015-09-16T05:49:00,4.78,0.02984402161975327,false
2015-09-16T05:54:00,10.67,0.5312350429659727,true
2015-09-16T05:59:00,9.11,0.30999327866881105,false
2015-09-16T06:04:00,3.83,0.26045313558218336,false
2015-09-16T06:09:00,8.28,0.21563737327848925,false
2015-09-16T06:14:00,14.17,0.7544502792026028,true
2015-09-16T06:19:00,11.61,0.33853352076656756,false
2015-09-16T06:24:00,5.39,0.30173896484259904,false
2015-09-16T06:29:00,7.11,0.11030428380798277,false
2015-09-16T06:34:00,13.5,0.5165128835618634,true
2015-09-16T06:39:00,9.67,0.09409831407977566,false
2015-09-16T06:44:00,6.06,0.2671749357005981,false
2015-09-16T06:49:00,9.56,0.09781891198321617,false
2015-09-16T06:54:00,7.44,0.11219764132357271,false
2015-09-16T06:59:00,10.44,0.19024033510130417,false
2015-09-16T07:04:00,15.61,0.6685485533982192,true
2015-09-16T07:09:00,11.89,0.23952008183071305,false
2015-09-16T07:14:00,4.61,0.48968705739523305,false
2015-09-16T07:19:00,8.56,0.05563330656941326,false
2015-09-16T07:24:00,7.94,0.10021096660910314,false
2015-09-16T07:29:00,11.22,0.23292500516557835,false
2015-09-16T07:34:00,13.61,0.44274221281343484,false
2015-09-16T07:39:00,7.67,0.17334718766814575,false
2015-09-16T07:44:00,10.33,0.10056050947084909,false
2015-09-16T07:49:00,11.94,0.2492963058497101,false
2015-09-16T07:54:00,16.44,0.6585999799467449,true
2015-09-16T07:59:00,32.17,2.101950827722247,true
2015-09-16T08:04:00,26.0,1.3287893035631064,true
2015-09-16T08:09:00,38.83,2.4482770171607084,true
2015-09-16T08:14:00,12.78,0.18959445856694035,false
2015-09-16T08:19:00,38.28,2.2819096893936734,true
2015-09-16T08:24:00,33.5,1.7282394030651966,true
2015-09-16T08:29:00,22.5,0.6145303367412551,true
2015-09-16T08:34:00,27.17,1.0629491678703868,true
2015-09-16T08:39:00,29.94,1.3148952107707226,true
2015-09-16T08:44:00,27.83,1.0917314360499721,true
2015-09-16T08:49:00,7.78,0.8410756754571457,true
2015-09-16T08:54:00,12.83,0.24928713929344293,false
2015-09-16T08:59:00,15.28,0.05459631332165617,false
2015-09-16T09:04:00,9.11,0.49537233949884013,false
2015-09-16T09:09:00,9.22,0.3978975444993517,false
2015-09-16T09:14:00,9.83,0.2617344515727923,false
2015-09-16T09:19:00,8.44,0.33393448088351746,false
2015-09-16T09:24:00,11.5,0.024440918469536332,false
2015-09-16T09:29:00,8.0,0.2883316489679402,false
2015-09-16T09:34:00,12.89,0.2319728757102705,false
2015-09-16T09:39:00,4.56,0.5736253909803065,true
2015-09-16T09:44:00,15.83,0.5846803650846164,true
2015-09-16T09:49:00,9.61,0.05831489210281691,false
2015-09-16T09:54:00,10.17,0.00866803681728304,false
2015-09-16T09:59:00,12.22,0.21387140850746011,false
2015-09-16T10:04:00,9.61,0.05005558945079289,false
2015-09-16T10:09:00,9.0,0.09538739508608361,false
2015-09-16T10:14:00,6.67,0.29905390986648606,false
2015-09-16T10:19:00,3.94,0.5174244763733316,true
2015-09-16T10:24:00,16.33,0.7429018844070719,true
2015-09-16T10:29:00,10.0,0.06571306898357766,false
